3,000	10,200
3,200	29,000
3,400	202,800
3,600	464,000
3,800	634,800
4,000	737,600
4,200	815,800
4,400	843,000
4,600	821,200
4,800	783,800
5,000	760,000
5,200	725,200
5,400	652,600
5,600	615,400
5,800	576,000
6,000	763,600
6,200	995,400
6,400	529,200
6,600	498,000
6,800	1077,600
7,000	1889,800
7,200	534,400
7,400	347,600
7,600	328,000
7,800	302,600
8,000	309,400
8,200	279,200
8,400	262,600
8,600	240,000
8,800	236,400
9,000	204,000
9,200	193,400
9,400	178,200
9,600	178,600
9,800	166,400
10,000	154,800
10,200	128,200
10,400	134,400
10,600	123,400
10,800	119,400
11,000	126,200
11,200	111,400
11,400	117,400
11,600	107,400
11,800	107,000
12,000	101,400
12,200	92,000
12,400	120,600
12,600	199,400
12,800	172,200
13,000	94,800
13,200	88,000
13,400	93,600
13,600	85,600
13,800	81,800
14,000	89,000
14,200	340,200
14,400	416,800
14,600	99,000
14,800	69,000
15,000	66,800
15,200	63,600
15,400	66,400
15,600	59,000
15,800	65,600
16,000	54,400
16,200	54,400
16,400	55,800
16,600	48,400
16,800	52,200
17,000	44,600
17,200	49,200
17,400	41,800
17,600	41,000
17,800	40,800
18,000	38,800
