17,000	67,250
17,100	68,350
17,200	66,900
17,300	66,450
17,400	68,050
17,500	70,250
17,600	73,250
17,700	72,800
17,800	80,900
17,900	86,450
18,000	101,200
18,100	101,550
18,200	88,550
18,300	69,900
18,400	65,200
18,500	63,650
18,600	64,050
18,700	61,300
18,800	61,850
18,900	63,800
19,000	62,300
19,100	59,150
19,200	61,800
19,300	60,200
19,400	60,750
19,500	62,700
19,600	59,950
19,700	59,900
19,800	59,700
19,900	67,250
20,000	68,400
20,100	79,700
20,200	109,150
20,300	157,800
20,400	200,250
20,500	174,550
20,600	108,600
20,700	68,550
20,800	57,050
20,900	57,150
21,000	53,500
